distance_pronoun_antecedent,number_agreement,is_proper_noun,antecedent_position,case_antecedent,case_pronoun,pos_mention,pos_pronoun,pos_before_mention_1,pos_before_mention_2,pos_after_mention_1,pos_after_mention_2,pos_before_pronoun_1,pos_before_pronoun_2,pos_after_pronoun_1,pos_after_pronoun_2,pos_head_mention,pos_head_pronoun,syntactic_function_mention,syntactic_function_pronoun,nouns_between_mentions,pronoun_value,pronoun_sentence_length,normalized_distance,mention_local_score,tkachenko_embedding,missing_tkachenko_embedding,eleri_abstractness_score,mention_global_score,category
0,1,1,0,0,2,1,8,11,18,18,2,16,13,9,16,11,16,16,27,24,0,4,18,0.333,1,0.158,0,8.576,12,0
0,1,1,0,1,3,1,8,11,3,16,13,11,13,8,5,3,16,16,26,2,0,4,10,0.2,1,0.057,0,1.02,11,0
0,0,1,0,1,3,2,8,11,1,3,13,8,13,8,1,8,16,8,26,23,3,4,32,0.312,1,0.177,0,5.042,15,0
0,1,1,0,1,3,2,8,11,13,8,5,8,13,8,1,8,8,8,11,23,2,4,32,0.25,2,0.189,0,8.478,12,0
0,1,1,0,1,3,2,8,11,5,8,4,16,13,8,1,8,8,8,11,23,1,4,32,0.188,1,0.257,0,8.415,11,0
0,1,1,0,1,1,2,8,11,6,16,13,11,13,8,1,8,16,8,24,23,0,4,32,0.062,5,0.302,0,6.184,7,1
0,1,0,1,0,1,10,12,11,18,18,13,11,13,12,12,8,16,16,24,27,0,4,20,0.1,2,0,1,0,15,1
0,0,1,0,0,12,2,8,11,18,18,13,8,13,8,8,16,16,8,27,23,5,4,24,0.75,1,0,1,0,12,0
0,0,1,0,1,12,2,8,11,13,8,16,13,13,8,8,16,16,8,34,23,4,4,24,0.667,1,0.222,0,7.327,14,0
0,0,0,0,1,1,2,11,11,16,13,1,8,13,8,8,16,16,8,24,23,4,4,24,0.5,7,0.54,0,3.27,0,0
0,0,1,0,1,2,2,8,11,1,11,8,5,13,8,8,16,16,8,26,23,3,4,24,0.417,3,0.232,0,3.471,7,0
0,1,1,0,1,2,2,8,11,8,1,5,8,13,8,8,16,16,8,27,23,2,4,24,0.375,1,0.228,0,8.484,14,0
0,1,1,0,1,14,2,8,11,5,8,13,16,13,8,8,16,8,8,11,23,1,4,24,0.292,3,0.202,0,8.412,14,0
0,1,1,0,1,3,2,8,11,6,11,13,11,13,8,8,16,16,8,26,23,0,4,24,0.083,4,0.302,0,6.184,7,1
0,1,1,0,1,6,1,8,11,1,18,16,12,13,12,8,5,16,8,27,40,1,4,17,0.235,1,-0.005,0,3.557,6,0
0,1,0,1,1,1,1,12,11,16,8,13,11,13,12,8,5,16,8,24,40,0,4,17,0.118,3,0,1,0,0,1
0,1,1,0,0,1,1,8,11,18,18,16,1,13,12,16,3,16,16,26,24,3,4,19,0.474,1,0,1,0,16,0
0,1,1,0,1,5,1,8,11,1,1,12,12,13,12,16,3,16,16,27,24,2,4,19,0.211,3,0,1,0,14,0
0,1,0,1,1,1,1,12,11,8,1,12,13,13,12,16,3,8,16,5,24,1,4,19,0.158,2,0,1,0,11,1
0,1,0,1,1,1,1,12,11,16,4,12,8,13,2,11,8,8,16,23,24,2,4,16,0.312,1,0,1,0,11,1
0,0,1,0,1,2,1,8,11,12,12,2,13,13,2,11,8,16,16,27,24,0,4,16,0.188,1,0,1,0,15,0
0,0,0,1,1,1,1,12,11,13,18,4,3,13,4,8,16,8,16,40,24,3,4,29,0.621,1,0,1,0,16,0
0,0,1,0,1,1,1,8,11,1,3,13,16,13,4,8,16,18,16,32,24,2,4,29,0.483,1,0.302,0,6.184,7,0
0,1,1,0,1,3,1,8,11,16,13,13,16,13,4,8,16,16,16,26,24,1,4,29,0.379,1,0,1,0,0,0
0,1,1,0,1,3,1,8,11,1,16,13,5,13,4,8,16,16,16,26,24,0,4,29,0.241,1,0,1,0,15,0
0,1,1,0,1,4,1,8,11,3,4,3,1,13,8,3,1,1,16,27,24,2,4,27,0.333,1,0.047,0,4.224,16,0
0,1,1,0,1,1,1,8,11,1,3,13,11,13,8,3,1,3,16,40,24,1,4,27,0.222,1,-0.069,0,5.654,12,0
0,1,0,0,1,2,1,11,11,13,8,2,8,13,8,3,1,16,16,27,24,1,4,27,0.148,2,0.698,0,1.139,0,0
0,1,1,0,1,3,1,8,11,2,11,13,11,13,8,3,1,16,16,26,24,0,4,27,0.074,1,0.288,0,2.942,11,1
0,1,1,0,1,1,1,8,11,1,6,13,11,13,8,6,8,16,8,24,40,0,4,28,0.071,4,0.372,0,7.306,8,1
0,0,1,0,0,1,6,8,11,18,18,11,13,13,11,4,8,18,11,32,35,0,4,10,0.3,1,0.124,0,2.29,12,0
0,1,0,0,1,5,6,11,11,8,18,13,11,13,11,4,8,8,11,23,35,0,4,10,0.2,4,0.54,0,3.27,0,0
0,0,1,0,1,6,1,8,11,6,13,4,3,13,8,6,16,16,16,29,24,1,4,20,0.3,3,0.221,0,4.747,11,0
0,0,1,0,1,3,1,8,11,9,3,13,11,13,8,6,16,8,16,40,24,0,4,20,0.1,2,0.422,0,5.915,11,1
0,1,1,0,1,9,1,8,11,4,3,11,13,13,11,11,3,18,16,32,24,0,4,11,0.273,1,0.379,0,6.446,13,0
0,1,0,0,1,1,1,11,11,8,4,13,11,13,11,11,3,8,16,40,24,0,4,11,0.182,1,0.43,0,5.029,0,1
0,0,1,0,1,1,1,8,11,1,3,16,1,13,12,16,8,16,16,26,24,5,4,22,0.545,6,0,1,0,15,0
0,1,0,1,1,2,1,12,11,3,9,8,8,13,12,16,8,8,16,23,24,4,4,22,0.273,1,0,1,0,13,0
0,1,1,0,1,2,1,8,11,12,3,8,12,13,12,16,8,8,16,23,24,3,4,22,0.227,1,0,1,0,15,0
0,1,1,0,1,1,1,8,11,8,12,12,12,13,12,16,8,16,16,24,24,2,4,22,0.182,2,-0.011,0,6.856,12,0
0,1,0,1,1,1,1,12,11,8,8,12,13,13,12,16,8,8,16,5,24,1,4,22,0.136,1,0,1,0,14,1
0,1,1,0,1,1,1,8,11,13,18,4,16,13,8,16,3,16,16,26,24,1,4,32,0.188,6,0.164,0,5.018,11,0
0,1,1,0,1,5,1,8,11,1,16,13,11,13,8,16,3,16,16,27,24,0,4,32,0.062,1,0,1,0,0,1
0,1,0,0,1,1,2,11,11,5,13,4,1,13,12,8,4,8,8,40,23,3,4,26,0.423,2,0.346,0,2.133,16,0
0,1,1,0,1,2,2,8,11,1,1,8,13,13,12,8,4,8,8,23,23,2,4,26,0.269,1,0.321,0,6.554,9,0
0,1,1,0,1,1,2,8,11,8,1,13,13,13,12,8,4,16,8,11,23,1,4,26,0.231,2,0.158,0,7.51,11,0
0,1,0,1,1,1,2,12,11,16,13,13,11,13,12,8,4,16,8,24,23,0,4,26,0.077,1,0,1,0,0,1
0,0,1,0,1,3,3,8,11,11,18,8,16,13,2,16,16,16,16,26,26,2,4,16,0.688,1,0,1,0,11,0
0,0,1,0,1,12,3,8,11,8,11,16,11,13,2,16,16,8,16,23,26,1,4,16,0.625,1,0,1,0,11,0
0,0,0,0,1,1,3,11,11,16,8,3,13,13,2,16,16,16,16,24,26,1,4,16,0.5,10,0.54,0,3.27,0,0
0,1,1,0,1,2,3,8,11,6,16,2,13,13,2,16,16,16,16,27,26,0,4,16,0.188,2,0.302,0,6.184,7,1
0,1,1,0,0,6,1,8,11,18,18,16,8,13,8,16,16,16,16,27,24,1,4,13,0.308,2,0,1,0,12,0
0,1,1,0,1,2,1,8,11,16,8,13,11,13,8,16,16,9,16,23,24,0,4,13,0.154,2,0,1,0,15,0
0,1,0,1,0,1,1,12,11,18,18,12,1,13,8,16,16,1,16,27,24,2,4,27,0.185,1,0,1,0,14,0
0,1,1,0,1,1,1,8,11,1,12,13,11,13,8,16,16,18,16,32,24,0,4,27,0.074,2,0,1,0,15,0
0,1,0,1,0,1,1,12,11,18,18,12,13,13,13,8,16,18,16,32,24,1,4,13,0.308,2,0,1,0,15,0
0,1,0,0,1,1,1,11,11,13,11,3,16,13,16,11,16,16,16,24,24,0,4,19,0.211,2,0.698,0,1.139,0,0
0,1,0,0,0,1,1,11,11,18,18,16,13,13,3,16,13,16,16,24,24,1,4,13,0.538,2,1.0,0,1.415,0,0
0,1,1,0,1,10,1,8,11,16,13,3,13,13,3,16,13,16,16,27,24,0,4,13,0.231,1,0.217,0,8.742,13,0
0,0,0,1,0,1,5,12,11,18,18,16,8,13,8,16,8,16,16,24,27,2,4,13,0.615,2,0,1,0,15,0
0,0,1,0,1,7,5,8,11,16,12,13,13,13,8,16,8,16,16,27,27,1,4,13,0.462,4,0.226,0,7.112,11,0
0,0,1,0,1,1,5,8,11,16,13,13,11,13,8,16,8,16,16,26,27,0,4,13,0.154,2,0.323,0,7.21,9,0
0,1,1,0,0,14,1,8,11,18,18,12,12,13,12,4,3,18,16,32,24,3,4,23,0.217,1,0,1,0,13,0
0,1,0,1,1,2,1,12,11,8,18,12,12,13,12,4,3,12,16,23,24,2,4,23,0.174,2,0,1,0,6,0
0,1,0,1,1,2,1,12,11,12,8,12,13,13,12,4,3,12,16,23,24,1,4,23,0.13,1,0,1,0,15,0
0,1,0,1,1,1,1,12,11,12,12,13,11,13,12,4,3,8,16,5,24,0,4,23,0.087,1,0,1,0,0,1
0,0,1,0,0,3,1,8,11,18,18,16,1,13,8,12,1,16,8,26,40,5,4,26,0.462,3,0,1,0,15,0
0,0,1,0,1,2,1,8,11,1,16,13,8,13,8,12,1,8,8,23,40,4,4,26,0.346,5,0,1,0,11,0
0,0,1,0,1,2,1,8,11,13,8,8,16,13,8,12,1,8,8,23,40,3,4,26,0.269,1,0,1,0,13,0
0,0,1,0,1,6,1,8,11,8,13,16,1,13,8,12,1,1,8,27,40,2,4,26,0.231,2,0.03,0,6.048,14,0
0,0,1,0,1,2,1,8,11,1,16,8,13,13,8,12,1,8,8,23,40,1,4,26,0.115,4,0,1,0,14,0
0,1,1,0,1,1,1,8,11,8,1,13,11,13,8,12,1,16,8,24,40,0,4,26,0.077,3,0.17,0,6.689,11,1
0,0,1,0,0,2,14,8,11,18,18,1,13,13,8,2,8,8,16,23,27,2,4,24,0.292,4,0,1,0,14,0
0,0,1,0,1,2,14,8,11,1,13,8,13,13,8,2,8,8,16,23,27,1,4,24,0.125,2,0.187,0,4.391,11,0
0,1,1,0,1,1,14,8,11,8,1,13,11,13,8,2,8,16,16,24,27,0,4,24,0.083,3,0.294,0,7.36,11,1
0,1,0,0,1,6,1,11,11,16,3,3,3,13,11,4,3,16,16,27,24,2,4,26,0.423,4,0.489,0,1.906,15,0
0,1,1,0,1,5,1,8,11,3,3,1,8,13,11,4,3,1,16,27,24,1,4,26,0.269,1,0,1,0,14,0
0,0,1,0,1,1,1,8,11,1,8,13,5,13,11,4,3,16,16,26,24,0,4,26,0.192,2,0.247,0,7.518,8,0
0,0,0,0,1,1,1,11,11,13,18,16,13,13,12,4,8,16,8,24,40,11,4,45,0.822,1,0.371,0,2.091,14,0
0,1,0,0,1,1,1,11,11,14,13,11,12,13,12,4,8,8,8,40,40,11,4,45,0.733,1,0.698,0,1.139,0,0
0,0,0,0,1,6,1,11,11,11,14,12,8,13,12,4,8,8,8,27,40,11,4,45,0.711,2,0.38,0,3.021,0,0
0,1,0,1,1,6,1,12,11,11,11,8,13,13,12,4,8,8,8,23,40,10,4,45,0.689,5,0,1,0,12,0
0,1,1,0,1,3,1,8,11,12,11,13,11,13,12,4,8,16,8,9,40,9,4,45,0.667,1,0.176,0,1.332,12,0
0,0,0,0,1,6,1,11,11,13,8,6,1,13,12,4,8,8,8,11,40,9,4,45,0.622,2,0.38,0,3.021,0,0
0,1,1,0,1,1,1,8,11,1,6,2,12,13,12,4,8,11,8,40,40,8,4,45,0.556,1,0.128,0,5.954,12,0
0,1,0,1,1,2,1,12,11,2,8,5,3,13,12,4,8,8,8,23,40,7,4,45,0.511,2,0,1,0,8,0
0,1,1,0,1,3,1,8,11,3,5,13,5,13,12,4,8,8,8,11,40,6,4,45,0.444,1,0.247,0,7.518,8,0
0,0,0,0,1,2,1,11,11,4,4,8,3,13,12,4,8,8,8,23,40,6,4,45,0.311,6,0.489,0,1.906,15,0
0,1,1,0,1,1,1,8,11,11,4,3,1,13,12,4,8,1,8,40,40,5,4,45,0.289,1,0.379,0,1.843,9,0
0,1,0,1,1,2,1,12,11,16,13,8,12,13,12,4,8,8,8,23,40,4,4,45,0.156,1,0,1,0,14,0
0,1,1,0,1,9,1,8,11,12,16,12,1,13,12,4,8,1,8,27,40,3,4,45,0.133,5,0.132,0,5.54,10,0
0,1,0,1,1,9,1,12,11,8,12,1,12,13,12,4,8,1,8,27,40,2,4,45,0.111,1,0,1,0,14,0
0,1,0,1,1,1,1,12,11,1,12,12,13,13,12,4,8,16,8,24,40,1,4,45,0.067,3,0,1,0,12,1
0,1,0,1,1,1,1,12,11,12,1,13,11,13,12,4,8,12,8,44,40,0,4,45,0.044,3,0,1,0,14,0
0,1,1,0,1,6,1,8,11,1,16,8,13,13,8,16,3,16,16,27,24,4,4,28,0.357,1,-0.005,0,3.557,6,0
0,1,1,0,1,1,1,8,11,8,1,13,4,13,8,16,3,16,16,24,24,3,4,28,0.321,1,0,1,0,0,0
0,0,0,0,1,6,1,11,11,4,13,11,8,13,8,16,3,18,16,32,24,3,4,28,0.214,1,0.489,0,1.906,15,0
0,1,1,0,1,1,1,8,11,11,11,12,8,13,8,16,3,11,16,40,24,2,4,28,0.143,1,0.107,0,4.279,12,0
0,1,0,1,1,2,1,12,11,8,11,8,13,13,8,16,3,8,16,23,24,1,4,28,0.107,3,0,1,0,14,0
0,1,1,0,1,1,1,8,11,12,8,13,11,13,8,16,3,8,16,5,24,0,4,28,0.071,1,0.076,0,8.264,10,1
0,0,0,1,1,2,1,12,11,3,16,8,13,13,8,16,6,8,16,23,24,1,4,12,0.25,1,0,1,0,13,0
0,1,1,0,1,1,1,8,11,12,3,13,11,13,8,16,6,16,16,24,24,0,4,12,0.167,1,0.372,0,7.306,8,1
0,1,1,0,1,2,1,8,11,4,3,2,8,13,8,16,3,18,16,32,24,1,4,18,0.222,2,0.211,0,7.484,14,0
0,1,1,0,1,1,1,8,11,2,8,13,11,13,8,16,3,8,16,40,24,0,4,18,0.111,1,0.132,0,5.54,10,1
0,1,1,0,1,1,1,8,11,1,1,13,11,13,8,4,1,16,1,24,40,0,4,27,0.074,1,0,1,0,14,1
0,1,0,1,0,1,6,12,11,18,18,12,4,13,8,8,1,11,8,40,23,2,4,13,0.538,5,0,1,0,12,0
0,1,0,0,1,1,6,11,11,4,12,1,8,13,8,8,1,18,8,32,23,1,4,13,0.308,2,0.326,0,6.159,0,1
0,1,1,0,1,9,6,8,11,1,11,13,11,13,8,8,1,11,8,27,23,0,4,13,0.154,1,0,1,0,9,0
0,1,1,0,1,9,2,8,11,6,18,4,1,13,12,8,4,8,8,23,23,5,4,20,0.55,2,0.212,0,1.899,8,0
0,1,1,0,1,2,2,8,11,11,1,8,12,13,12,8,4,8,8,23,23,4,4,20,0.35,2,0.159,0,4.867,10,0
0,1,1,0,1,1,2,8,11,8,11,12,3,13,12,8,4,18,8,32,23,3,4,20,0.3,1,0.097,0,3.8,12,0
0,1,0,1,1,10,2,12,11,8,8,3,12,13,12,8,4,3,8,27,23,2,4,20,0.25,1,0,1,0,16,0
0,1,0,1,1,1,2,12,11,3,12,12,13,13,12,8,4,8,8,40,23,1,4,20,0.15,1,0,1,0,14,1
0,0,1,0,1,1,14,8,11,6,18,16,11,5,11,13,18,16,8,24,11,4,4,18,0.833,1,0,1,0,16,0
0,1,1,0,1,2,14,8,11,11,16,8,1,5,11,13,18,8,8,23,11,3,4,18,0.667,1,0.226,0,7.112,11,0
0,1,1,0,1,15,14,8,11,8,11,1,8,5,11,13,18,16,8,27,11,2,4,18,0.611,1,0,1,0,16,0
0,0,1,0,1,14,14,8,11,1,8,13,1,5,11,13,18,16,8,27,11,1,4,18,0.5,1,0,1,0,0,0
0,0,1,0,1,14,14,8,11,1,13,13,3,5,11,13,18,8,8,11,11,0,4,18,0.333,1,0,1,0,0,0
0,1,0,0,1,2,14,11,11,3,3,5,11,5,11,13,18,8,8,11,11,0,4,18,0.111,4,0.698,0,1.139,0,0
0,0,1,0,0,3,1,8,11,18,18,4,16,13,8,4,16,16,16,26,24,3,4,13,0.538,2,0,1,0,12,0
0,0,1,0,1,2,1,8,11,16,4,8,8,13,8,4,16,8,16,23,24,2,4,13,0.308,1,0,1,0,16,0
0,0,1,0,1,15,1,8,11,8,16,8,13,13,8,4,16,16,16,27,24,1,4,13,0.231,1,-0.058,0,1.999,13,0
0,1,1,0,1,5,1,8,11,8,8,13,11,13,8,4,16,16,16,27,24,0,4,13,0.154,2,0.302,0,6.184,7,1
0,0,1,0,0,1,1,8,11,18,18,16,1,13,8,11,4,16,1,24,40,2,4,12,0.583,9,0.172,0,8.62,10,0
0,0,1,0,1,10,1,8,11,1,16,5,8,13,8,11,4,16,1,27,40,1,4,12,0.333,2,0,1,0,16,0
0,1,1,0,1,10,1,8,11,5,8,13,11,13,8,11,4,8,1,11,40,0,4,12,0.167,3,0.302,0,6.184,7,1
0,1,1,0,1,1,14,8,11,16,18,16,8,13,8,3,8,16,8,24,27,1,4,23,0.174,1,0.374,0,1.006,9,0
0,1,1,0,1,14,14,8,11,16,8,13,11,13,8,3,8,16,8,27,27,0,4,23,0.087,5,0.302,0,6.184,7,1
0,1,1,0,1,2,3,8,11,16,4,8,13,13,8,3,4,16,16,26,24,1,4,23,0.13,12,0.172,0,8.62,10,0
0,1,1,0,1,10,3,8,11,8,16,13,11,13,8,3,4,8,16,23,24,0,4,23,0.087,5,0.302,0,6.184,7,1
0,1,1,0,1,1,1,8,11,1,18,4,16,5,13,8,16,16,16,24,34,3,4,45,0.689,4,0.172,0,8.62,10,0
0,1,0,0,1,5,1,11,11,16,16,13,11,5,13,8,16,16,16,27,34,3,4,45,0.6,8,0.346,0,2.133,16,0
0,1,0,0,1,1,1,11,11,13,11,16,5,5,13,8,16,16,16,24,34,3,4,45,0.556,8,0.698,0,1.139,0,0
0,1,1,0,1,3,1,8,11,4,5,16,11,5,13,8,16,16,16,26,34,2,4,45,0.4,1,0.146,0,4.969,12,0
0,1,0,0,1,10,1,11,11,16,8,13,11,5,13,8,16,16,16,27,34,2,4,45,0.356,8,0.346,0,2.133,16,1
0,1,0,0,1,1,1,11,11,13,11,4,16,5,13,8,16,16,16,24,34,2,4,45,0.311,8,0.698,0,1.139,0,0
0,1,1,0,1,1,1,8,11,13,16,13,13,5,13,8,16,16,16,29,34,1,4,45,0.222,1,0,1,0,16,0
0,1,0,0,1,1,1,11,11,13,13,4,16,5,13,8,16,16,16,24,34,1,4,45,0.156,8,0.698,0,1.139,0,0
0,1,1,0,1,1,1,8,11,13,16,13,5,5,13,8,16,16,16,29,34,0,4,45,0.067,1,0.142,0,1.653,15,0
0,1,1,0,0,2,5,8,11,18,18,8,16,5,3,11,3,8,3,23,11,3,4,16,0.688,3,0.302,0,1.415,15,0
0,1,1,0,1,15,5,8,11,8,18,16,8,5,3,11,3,16,3,27,11,2,4,16,0.625,1,0.098,0,3.29,13,0
0,1,1,0,1,1,5,8,11,16,8,13,1,5,3,11,3,16,3,24,11,1,4,16,0.5,6,0.302,0,6.184,7,0
0,1,1,0,1,3,5,8,11,1,13,13,3,5,3,11,3,16,3,26,11,0,4,16,0.312,1,0.133,0,3.105,11,0
0,1,0,0,1,1,1,11,11,13,18,4,16,13,16,6,8,16,8,24,40,0,4,10,0.4,4,0.489,0,1.906,15,0
0,1,1,0,1,2,3,8,11,9,3,1,8,13,16,1,16,1,16,27,26,4,4,30,0.4,1,-0.008,0,6.033,9,0
0,0,1,0,1,1,3,8,11,1,8,16,8,13,16,1,16,16,16,24,26,3,4,30,0.333,2,0,1,0,16,0
0,1,1,0,1,3,3,8,11,16,8,1,8,13,16,1,16,16,16,26,26,2,4,30,0.267,1,0.492,0,2.283,14,0
0,1,1,0,1,14,3,8,11,1,8,13,14,13,16,1,16,16,16,27,26,1,4,30,0.2,1,0.177,0,2.178,15,0
0,1,1,0,1,3,3,8,11,14,13,16,13,13,16,1,16,16,16,26,26,0,4,30,0.1,1,0.182,0,2.956,10,0
0,1,0,0,1,5,3,11,11,16,3,3,3,13,8,12,8,16,16,27,26,1,4,14,0.357,7,0.54,0,3.27,0,0
0,1,1,0,1,1,3,8,11,3,3,13,11,13,8,12,8,16,16,24,26,0,4,14,0.143,2,0.256,0,8.61,16,1
0,1,1,0,1,1,5,8,11,13,18,4,3,13,8,16,13,1,16,40,27,1,4,19,0.579,6,0.294,0,7.825,14,0
0,1,0,0,1,6,5,11,11,14,13,4,3,13,8,16,13,1,16,2,27,1,4,19,0.263,7,0.54,0,3.27,0,0
0,1,1,0,1,3,5,8,11,3,4,13,11,13,8,16,13,11,16,40,27,0,4,19,0.105,2,0.155,0,2.68,14,1
0,0,1,0,0,3,6,8,11,18,18,16,3,13,8,4,1,16,1,26,27,2,4,16,0.5,1,0.119,0,5.977,15,0
0,1,1,0,1,1,6,8,11,3,16,13,3,13,8,4,1,16,1,24,27,1,4,16,0.312,3,0,1,0,14,0
0,1,1,0,1,1,6,8,11,3,13,13,11,13,8,4,1,8,1,11,27,0,4,16,0.125,1,0.331,0,8.751,14,1
0,0,1,0,1,3,6,8,11,1,18,16,2,13,8,8,2,16,16,26,27,1,4,15,0.467,1,0.153,0,4.804,10,0
0,0,0,0,1,3,6,11,11,2,16,1,8,13,8,8,2,1,16,27,27,1,4,15,0.267,9,0.489,0,1.906,15,0
0,0,1,0,1,10,6,8,11,1,11,13,11,13,8,8,2,16,16,27,27,0,4,15,0.133,1,0.088,0,7.784,15,1
0,0,0,0,1,1,1,11,11,14,18,8,8,13,8,16,13,16,16,24,24,4,4,26,0.577,3,0.489,0,1.906,15,0
0,1,1,0,1,7,1,8,11,11,14,8,16,13,8,16,13,16,16,27,24,3,4,26,0.538,1,0.332,0,7.282,14,0
0,1,1,0,1,3,1,8,11,8,11,16,13,13,8,16,13,16,16,26,24,2,4,26,0.5,1,0.057,0,1.02,11,0
0,1,0,0,1,1,1,11,11,16,13,11,8,13,8,16,13,16,16,24,24,2,4,26,0.346,3,0.54,0,3.27,0,0
0,1,0,0,1,3,1,11,11,11,16,8,13,13,8,16,13,16,16,26,24,2,4,26,0.308,4,0.346,0,2.133,16,0
0,1,1,0,1,14,1,8,11,11,11,13,4,13,8,16,13,16,16,27,24,1,4,26,0.269,1,0,1,0,14,0
0,1,1,0,1,3,1,8,11,16,4,13,11,13,8,16,13,16,16,26,24,0,4,26,0.077,1,0.148,0,5.108,15,1
0,1,1,0,1,3,1,8,11,16,18,13,11,13,8,4,3,16,16,26,24,0,4,15,0.133,1,0.16,0,5.376,15,1
0,1,1,0,1,1,5,8,11,5,18,13,11,13,8,6,1,16,16,24,27,0,4,23,0.087,1,0.25,0,7.89,0,1
0,0,0,1,0,9,1,12,11,18,18,3,16,13,8,16,8,16,16,27,24,2,4,12,0.667,2,0,1,0,13,0
0,1,1,0,1,6,1,8,11,16,16,3,8,13,8,16,8,16,16,27,24,1,4,12,0.333,2,0.101,0,3.384,9,0
0,1,1,0,1,3,1,8,11,3,8,13,11,13,8,16,8,16,16,26,24,0,4,12,0.167,1,0,1,0,0,1
0,1,1,0,1,9,1,8,11,6,18,16,8,13,12,16,8,16,16,27,24,5,4,28,0.321,2,0.102,0,5.027,10,0
0,1,1,0,1,2,1,8,11,16,8,8,1,13,12,16,8,8,16,23,24,4,4,28,0.25,5,0.148,0,8.257,11,0
0,1,1,0,1,3,1,8,11,8,16,1,8,13,12,16,8,16,16,26,24,3,4,28,0.214,1,-0.005,0,3.764,13,0
0,1,1,0,1,1,1,8,11,1,8,12,12,13,12,16,8,16,16,24,24,2,4,28,0.143,1,0,1,0,16,0
0,1,0,1,1,1,1,12,11,8,1,12,13,13,12,16,8,8,16,5,24,1,4,28,0.107,1,0,1,0,0,1
0,0,1,0,0,2,1,8,11,18,18,8,16,13,12,16,8,8,16,23,24,9,4,28,0.536,3,0.356,0,4.193,12,0
0,0,1,0,1,5,1,8,11,8,18,16,1,13,12,16,8,16,16,27,24,8,4,28,0.5,2,0,1,0,15,0
0,1,1,0,1,6,1,8,11,1,16,8,12,13,12,16,8,16,16,27,24,7,4,28,0.393,3,-0.005,0,3.557,6,0
0,0,1,0,1,2,1,8,11,8,1,12,12,13,12,16,8,16,16,26,24,6,4,28,0.357,1,0.008,0,1.66,10,0
0,0,0,1,1,1,1,12,11,8,8,12,12,13,12,16,8,16,16,24,24,5,4,28,0.321,3,0,1,0,16,1
0,0,0,0,1,2,1,11,11,5,12,8,8,13,12,16,8,8,16,23,24,3,4,28,0.179,5,0.54,0,3.27,0,0
0,0,1,0,1,1,1,8,11,11,5,8,12,13,12,16,8,12,16,11,24,2,4,28,0.143,1,0,1,0,12,0
0,0,1,0,1,1,1,8,11,8,11,12,13,13,12,16,8,8,16,5,24,1,4,28,0.107,1,0.059,0,5.046,0,1
0,0,0,1,0,1,1,12,11,18,18,12,16,13,8,16,8,16,16,24,24,9,4,27,0.519,3,0,1,0,12,0
0,0,0,1,1,8,1,12,11,16,12,8,1,13,8,16,8,8,16,23,24,7,4,27,0.407,9,0,1,0,8,0
0,0,1,0,1,2,1,8,11,12,16,1,8,13,8,16,8,1,16,27,24,6,4,27,0.37,3,0.249,0,7.191,11,0
0,0,1,0,1,2,1,8,11,1,8,8,8,13,8,16,8,8,16,23,24,5,4,27,0.296,6,0.186,0,8.554,13,0
0,0,1,0,1,2,1,8,11,8,1,8,12,13,8,16,8,8,16,23,24,4,4,27,0.259,2,-0.036,0,3.511,13,0
0,0,1,0,1,2,1,8,11,8,8,12,8,13,8,16,8,16,16,26,24,3,4,27,0.222,1,0.19,0,2.779,10,0
0,0,0,1,1,2,1,12,11,8,8,8,1,13,8,16,8,8,16,23,24,2,4,27,0.185,2,0,1,0,15,0
0,0,1,0,1,6,1,8,11,12,8,1,8,13,8,16,8,1,16,27,24,1,4,27,0.148,2,0.09,0,6.327,12,0
0,1,1,0,1,7,1,8,11,1,8,13,11,13,8,16,8,16,16,27,24,0,4,27,0.074,1,0.316,0,6.832,13,1
0,1,0,1,1,1,1,12,11,14,18,8,13,13,8,4,8,8,1,2,40,9,4,25,0.76,3,0,1,0,0,0
0,1,1,0,1,9,1,8,11,12,14,13,4,13,8,4,8,18,1,32,40,8,4,25,0.72,2,0.206,0,2.749,9,0
0,1,0,1,1,1,1,12,11,3,3,12,8,13,8,4,8,8,1,23,40,7,4,25,0.52,3,0,1,0,13,0
0,1,1,0,1,1,1,8,11,12,12,13,14,13,8,4,8,3,1,40,40,5,4,25,0.44,2,0.049,0,0.995,11,0
0,1,0,1,1,1,1,12,11,14,13,12,8,13,8,4,8,8,1,23,40,4,4,25,0.32,1,0,1,0,16,0
0,1,0,1,1,1,1,12,11,12,14,8,16,13,8,4,8,8,1,23,40,3,4,25,0.28,1,0,1,0,12,0
0,1,1,0,1,9,1,8,11,12,12,16,8,13,8,4,8,16,1,27,40,2,4,25,0.24,1,0.09,0,8.301,13,0
0,1,1,0,1,5,1,8,11,16,8,1,8,13,8,4,8,1,1,27,40,1,4,25,0.16,3,0.331,0,4.474,8,0
0,1,1,0,1,1,1,8,11,1,8,13,11,13,8,4,8,16,1,24,40,0,4,25,0.08,2,0.26,0,7.637,13,1
0,0,0,1,0,2,1,12,11,18,18,8,16,13,11,4,8,8,16,23,24,3,4,19,0.579,2,0,1,0,15,0
0,1,1,0,1,1,1,8,11,12,18,16,8,13,11,4,8,16,16,24,24,2,4,19,0.526,7,0,1,0,14,0
0,0,1,0,1,9,1,8,11,16,8,8,13,13,11,4,8,16,16,27,24,1,4,19,0.421,1,0.214,0,8.554,12,0
