distance_pronoun_antecedent,number_agreement,is_proper_noun,antecedent_position,case_antecedent,case_pronoun,pos_mention,pos_pronoun,pos_before_mention_1,pos_before_mention_2,pos_after_mention_1,pos_after_mention_2,pos_before_pronoun_1,pos_before_pronoun_2,pos_after_pronoun_1,pos_after_pronoun_2,pos_head_mention,pos_head_pronoun,syntactic_function_mention,syntactic_function_pronoun,nouns_between_mentions,pronoun_value,pronoun_sentence_length,normalized_distance,mention_local_score,tkachenko_embedding,missing_tkachenko_embedding,eleri_abstractness_score,mention_global_score,category
0,1,0,0,1,3,2,11,11,11,16,13,11,13,11,8,4,16,8,26,23,0,1,27,0.074,1,0.707,0,1.412,14,0
0,1,0,0,1,3,6,11,11,11,16,13,11,14,13,4,8,16,16,26,9,3,1,27,0.593,1,0.707,0,1.412,14,0
0,1,1,0,1,1,2,8,11,11,13,4,3,13,11,8,4,16,8,24,23,0,1,27,0.037,1,0.213,0,6.783,12,0
0,1,1,0,1,1,2,8,11,16,13,13,5,13,11,8,4,16,8,24,23,1,1,27,0.259,2,0.361,0,7.675,15,1
0,0,1,0,1,1,2,8,11,5,13,16,13,13,11,8,4,16,8,24,23,2,1,27,0.37,6,0.537,0,6.184,7,0
0,1,0,0,1,6,2,11,11,14,13,4,8,13,11,8,4,16,8,9,23,3,1,27,0.519,3,1.0,0,1.906,15,0
0,1,1,0,1,1,2,8,11,4,11,8,16,13,11,8,4,11,8,40,23,3,1,27,0.593,2,0.382,0,1.207,12,0
0,1,1,0,1,14,2,8,11,8,4,16,13,13,11,8,4,16,8,27,23,4,1,27,0.63,2,0.643,0,1.02,13,0
0,1,0,0,1,2,6,11,11,13,11,8,4,14,13,4,8,8,16,23,9,3,1,27,0.519,3,1.0,0,1.906,15,0
0,1,1,0,1,1,6,8,11,11,13,4,3,14,13,4,8,16,16,24,9,2,1,27,0.481,1,0.213,0,6.783,12,0
0,1,1,0,1,1,6,8,11,16,13,13,5,14,13,4,8,16,16,24,9,1,1,27,0.259,2,0.361,0,7.675,15,1
0,0,1,0,1,1,6,8,11,5,13,16,13,14,13,4,8,16,16,24,9,0,1,27,0.148,6,0.537,0,6.184,7,0
0,1,1,0,1,1,6,8,11,4,11,8,16,14,13,4,8,11,16,40,9,0,1,27,0.074,2,0.382,0,1.207,12,0
0,1,1,0,1,14,6,8,11,8,4,16,13,14,13,4,8,16,16,27,9,1,1,27,0.111,2,0.643,0,1.02,13,0
2,0,0,0,1,5,1,11,11,4,3,8,16,3,18,4,16,16,16,27,24,4,1,27,0,14,0.87,0,3.27,0,0
2,0,0,0,1,5,2,11,11,4,3,8,16,13,11,8,4,16,8,27,23,4,1,27,0,14,0.87,0,3.27,0,0
2,0,0,0,1,5,6,11,11,4,3,8,16,14,13,4,8,16,16,27,9,7,1,27,0,14,0.87,0,3.27,0,0
2,0,1,0,1,3,1,8,11,11,4,16,13,3,18,4,16,16,16,26,24,3,1,27,0,2,0.365,0,2.54,10,0
2,0,1,0,1,3,2,8,11,11,4,16,13,13,11,8,4,16,8,26,23,3,1,27,0,2,0.365,0,2.54,10,0
2,0,1,0,1,3,6,8,11,11,4,16,13,14,13,4,8,16,16,26,9,6,1,27,0,2,0.365,0,2.54,10,0
1,1,1,0,1,7,1,8,11,1,6,16,8,3,18,4,16,16,16,27,24,2,1,27,0,1,0,1,0,16,0
1,1,1,0,1,7,2,8,11,1,6,16,8,13,11,8,4,16,8,27,23,2,1,27,0,1,0,1,0,16,0
1,1,1,0,1,7,6,8,11,1,6,16,8,14,13,4,8,16,16,27,9,5,1,27,0,1,0,1,0,16,0
1,1,1,0,1,2,1,8,11,16,8,8,2,3,18,4,16,8,16,23,24,1,1,27,0,1,0,1,0,15,0
1,1,1,0,1,2,2,8,11,16,8,8,2,13,11,8,4,8,8,23,23,1,1,27,0,1,0,1,0,15,0
1,1,1,0,1,2,6,8,11,16,8,8,2,14,13,4,8,8,16,23,9,4,1,27,0,1,0,1,0,15,0
1,1,1,0,1,2,1,8,11,8,16,2,13,3,18,4,16,16,16,27,24,0,1,27,0,1,0,1,0,0,0
1,1,1,0,1,2,2,8,11,8,16,2,13,13,11,8,4,16,8,27,23,0,1,27,0,1,0,1,0,0,0
1,1,1,0,1,2,6,8,11,8,16,2,13,14,13,4,8,16,16,27,9,3,1,27,0,1,0,1,0,0,0
3,1,1,0,1,2,1,8,11,6,18,2,12,3,18,4,16,1,16,27,24,8,1,27,0,2,-0.065,0,3.557,6,0
3,1,1,0,1,2,2,8,11,6,18,2,12,13,11,8,4,1,8,27,23,8,1,27,0,2,-0.065,0,3.557,6,0
3,1,1,0,1,2,6,8,11,6,18,2,12,14,13,4,8,1,16,27,9,11,1,27,0,2,-0.065,0,3.557,6,0
3,1,0,1,1,9,1,12,11,2,8,1,8,3,18,4,16,1,16,27,24,7,1,27,0,1,0,1,0,6,0
3,1,0,1,1,9,2,12,11,2,8,1,8,13,11,8,4,1,8,27,23,7,1,27,0,1,0,1,0,6,0
3,1,0,1,1,9,6,12,11,2,8,1,8,14,13,4,8,1,16,27,9,10,1,27,0,1,0,1,0,6,0
3,0,1,0,1,1,1,8,11,1,12,16,12,3,18,4,16,16,16,24,24,6,1,27,0,2,0.361,0,7.675,15,0
3,0,1,0,1,1,2,8,11,1,12,16,12,13,11,8,4,16,8,24,23,6,1,27,0,2,0.361,0,7.675,15,0
3,0,1,0,1,1,6,8,11,1,12,16,12,14,13,4,8,16,16,24,9,9,1,27,0,2,0.361,0,7.675,15,0
3,1,0,1,1,9,1,12,11,16,8,8,13,3,18,4,16,16,16,27,24,5,1,27,0,1,0,1,0,14,0
3,1,0,1,1,9,2,12,11,16,8,8,13,13,11,8,4,16,8,27,23,5,1,27,0,1,0,1,0,14,0
3,1,0,1,1,9,6,12,11,16,8,8,13,14,13,4,8,16,16,27,9,8,1,27,0,1,0,1,0,14,0
3,1,1,0,1,3,1,8,11,12,16,13,18,3,18,4,16,16,16,26,24,4,1,27,0,1,0,1,0,0,0
3,1,1,0,1,3,2,8,11,12,16,13,18,13,11,8,4,16,8,26,23,4,1,27,0,1,0,1,0,0,0
3,1,1,0,1,3,6,8,11,12,16,13,18,14,13,4,8,16,16,26,9,7,1,27,0,1,0,1,0,0,0
-1,0,1,0,0,1,1,8,11,18,18,16,13,3,18,4,16,16,16,24,24,5,1,27,0,6,0.537,0,6.184,7,0
-1,1,0,1,1,6,1,12,11,14,13,11,4,3,18,4,16,16,16,9,24,6,1,27,0,5,0,1,0,13,0
-1,1,0,0,1,6,1,11,11,12,14,4,1,3,18,4,16,12,16,23,24,7,1,27,0,3,0.693,0,1.579,16,0
-1,0,1,0,1,3,1,8,11,1,4,13,18,3,18,4,16,12,16,40,24,7,1,27,0,2,0.382,0,1.207,12,0
-1,0,1,0,0,1,2,8,11,18,18,16,13,13,11,8,4,16,8,24,23,5,1,27,0,6,0.537,0,6.184,7,0
-1,1,0,1,1,6,2,12,11,14,13,11,4,13,11,8,4,16,8,9,23,6,1,27,0,5,0,1,0,13,0
-1,1,0,0,1,6,2,11,11,12,14,4,1,13,11,8,4,12,8,23,23,7,1,27,0,3,0.693,0,1.579,16,0
-1,0,1,0,1,3,2,8,11,1,4,13,18,13,11,8,4,12,8,40,23,7,1,27,0,2,0.382,0,1.207,12,0
-1,0,1,0,0,1,6,8,11,18,18,16,13,14,13,4,8,16,16,24,9,2,1,27,0,6,0.537,0,6.184,7,0
-1,1,0,1,1,6,6,12,11,14,13,11,4,14,13,4,8,16,16,9,9,3,1,27,0,5,0,1,0,13,0
-1,1,0,0,1,6,6,11,11,12,14,4,1,14,13,4,8,12,16,23,9,4,1,27,0,3,0.693,0,1.579,16,0
-1,0,1,0,1,3,6,8,11,1,4,13,18,14,13,4,8,12,16,40,9,4,1,27,0,2,0.382,0,1.207,12,0
-2,1,0,1,0,1,1,12,11,18,18,11,16,3,18,4,16,16,16,24,24,8,1,27,0,5,0,1,0,13,0
-2,1,0,0,1,1,1,11,11,12,18,16,11,3,18,4,16,12,16,23,24,9,1,27,0,3,0.693,0,1.579,16,0
-2,1,0,0,1,3,1,11,11,16,11,13,18,3,18,4,16,16,16,26,24,9,1,27,0,4,0.777,0,2.133,16,0
-2,1,0,1,0,1,2,12,11,18,18,11,16,13,11,8,4,16,8,24,23,8,1,27,0,5,0,1,0,13,0
-2,1,0,0,1,1,2,11,11,12,18,16,11,13,11,8,4,12,8,23,23,9,1,27,0,3,0.693,0,1.579,16,0
-2,1,0,0,1,3,2,11,11,16,11,13,18,13,11,8,4,16,8,26,23,9,1,27,0,4,0.777,0,2.133,16,0
-2,1,0,1,0,1,6,12,11,18,18,11,16,14,13,4,8,16,16,24,9,5,1,27,0,5,0,1,0,13,0
-2,1,0,0,1,1,6,11,11,12,18,16,11,14,13,4,8,12,16,23,9,6,1,27,0,3,0.693,0,1.579,16,0
-2,1,0,0,1,3,6,11,11,16,11,13,18,14,13,4,8,16,16,26,9,6,1,27,0,4,0.777,0,2.133,16,0
0,1,1,0,1,2,5,8,11,9,2,8,16,16,8,8,8,8,16,23,27,1,1,21,0.143,2,0.094,0,6.674,14,0
0,1,1,0,1,14,5,8,11,8,9,16,11,16,8,8,8,16,16,27,27,0,1,21,0.095,1,0.329,0,4.804,10,0
0,1,1,0,1,4,5,8,11,11,16,8,1,16,8,8,8,16,16,27,27,0,1,21,0.048,1,0.469,0,8.417,10,0
0,1,1,0,1,9,5,8,11,8,11,1,8,16,8,8,8,1,16,27,27,1,1,21,0.095,1,0,1,0,16,0
0,1,1,0,1,1,5,8,11,1,8,13,11,16,8,8,8,16,16,24,27,2,1,21,0.19,2,0.252,0,7.71,16,0
0,1,0,0,1,2,5,11,11,13,8,8,12,16,8,8,8,16,16,26,27,3,1,21,0.286,2,0.513,0,1.139,0,0
0,0,1,0,1,1,5,8,11,11,13,12,16,16,8,8,8,16,16,24,27,3,1,21,0.333,1,0.285,0,6.254,12,0
0,1,0,1,1,10,5,12,11,8,11,16,16,16,8,8,8,8,16,23,27,4,1,21,0.381,1,0,1,0,16,0
0,1,1,0,1,5,5,8,11,3,3,13,18,16,8,8,8,16,16,27,27,5,1,21,0.667,1,0,1,0,0,0
2,1,1,0,1,1,5,8,11,16,3,3,13,16,8,8,8,16,16,24,27,6,1,21,0,5,0.363,0,8.481,10,0
2,1,1,0,1,9,5,8,11,3,13,5,1,16,8,8,8,16,16,27,27,5,1,21,0,1,-0.081,0,6.647,13,0
1,1,1,0,1,1,5,8,11,16,3,3,13,16,8,8,8,16,16,24,27,4,1,21,0,5,0.363,0,8.481,10,0
1,1,0,1,1,1,5,12,11,13,3,9,13,16,8,8,8,16,16,29,27,3,1,21,0,1,0,1,0,15,0
1,0,1,0,1,0,5,8,11,13,9,13,13,16,8,8,8,12,16,11,27,2,1,21,0,1,0,1,0,0,0
0,1,1,0,1,3,7,8,11,6,16,3,16,3,13,16,6,16,16,26,27,0,1,10,0.3,2,0.252,0,7.71,16,0
2,1,1,0,1,1,7,8,11,16,3,3,13,3,13,16,6,16,16,24,27,10,1,10,0,5,0.363,0,8.481,10,0
2,1,0,1,1,1,7,12,11,13,3,9,13,3,13,16,6,16,16,29,27,9,1,10,0,1,0,1,0,15,0
2,0,1,0,1,0,7,8,11,13,9,13,13,3,13,16,6,12,16,11,27,8,1,10,0,1,0,1,0,0,0
3,1,1,0,0,1,5,8,11,18,18,16,3,16,8,8,8,16,16,24,27,11,1,21,0,4,0.514,0,7.306,8,0
3,1,1,0,1,2,5,8,11,3,16,8,5,16,8,8,8,8,16,1,27,10,1,21,0,4,0.149,0,6.558,13,0
3,1,1,0,1,3,5,8,11,8,3,5,8,16,8,8,8,16,16,26,27,9,1,21,0,1,0,1,0,16,0
3,1,1,0,1,3,5,8,11,5,8,8,2,16,8,8,8,8,16,11,27,8,1,21,0,1,0.203,0,5.719,16,0
3,1,1,0,1,2,5,8,11,8,5,2,13,16,8,8,8,8,16,23,27,7,1,21,0,5,0.363,0,8.481,10,0
1,1,1,0,1,2,7,8,11,9,2,8,16,3,13,16,6,8,16,23,27,7,1,10,0,2,0.094,0,6.674,14,0
1,1,1,0,1,14,7,8,11,8,9,16,11,3,13,16,6,16,16,27,27,6,1,10,0,1,0.329,0,4.804,10,0
-1,1,0,0,1,7,5,11,11,3,13,16,6,16,8,8,8,16,16,27,27,6,1,21,0,3,1.0,0,1.906,15,0
-1,1,1,0,1,3,5,8,11,6,16,3,16,16,8,8,8,16,16,26,27,6,1,21,0,2,0.252,0,7.71,16,0
1,1,0,0,1,5,7,11,11,16,8,8,8,3,13,16,6,16,16,27,27,6,1,10,0,3,1.0,0,1.906,15,0
1,1,1,0,1,4,7,8,11,11,16,8,1,3,13,16,6,16,16,27,27,5,1,10,0,2,0.469,0,8.417,10,0
1,1,1,0,1,9,7,8,11,8,11,1,8,3,13,16,6,1,16,27,27,4,1,10,0,1,0,1,0,16,0
1,1,1,0,1,1,7,8,11,1,8,13,11,3,13,16,6,16,16,24,27,3,1,10,0,2,0.252,0,7.71,16,0
1,1,0,0,1,2,7,11,11,13,8,8,12,3,13,16,6,16,16,26,27,3,1,10,0,2,0.513,0,1.139,0,0
1,0,1,0,1,1,7,8,11,11,13,12,16,3,13,16,6,16,16,24,27,2,1,10,0,1,0.285,0,6.254,12,0
1,1,0,1,1,10,7,12,11,8,11,16,16,3,13,16,6,8,16,23,27,1,1,10,0,1,0,1,0,16,0
1,1,1,0,1,5,7,8,11,3,3,13,18,3,13,16,6,16,16,27,27,0,1,10,0,1,0,1,0,0,0
0,0,0,1,0,1,1,12,11,18,18,16,13,3,14,3,11,16,16,24,24,0,1,13,0.385,1,0,1,0,13,0
0,1,1,0,1,1,1,8,11,11,3,3,3,3,14,3,11,16,16,26,24,0,1,13,0.231,1,0.674,0,3.593,8,0
2,0,1,0,1,2,1,8,11,9,2,8,16,3,14,3,11,8,16,23,24,9,1,13,0,1,0.094,0,6.674,14,0
2,0,1,0,1,14,1,8,11,8,9,16,11,3,14,3,11,16,16,27,24,8,1,13,0,1,0.329,0,4.804,10,0
-2,1,0,1,0,1,5,12,11,18,18,16,13,16,8,8,8,16,16,24,27,7,1,21,0,1,0,1,0,13,0
-2,0,0,0,1,1,5,11,11,3,14,3,11,16,8,8,8,16,16,24,27,8,1,21,0,3,1.0,0,1.906,15,0
-2,0,1,0,1,1,5,8,11,11,3,3,3,16,8,8,8,16,16,26,27,8,1,21,0,1,0.674,0,3.593,8,0
2,0,0,0,1,5,1,11,11,16,8,8,8,3,14,3,11,16,16,27,24,8,1,13,0,3,1.0,0,1.906,15,0
2,0,1,0,1,4,1,8,11,11,16,8,1,3,14,3,11,16,16,27,24,7,1,13,0,2,0.469,0,8.417,10,0
2,0,1,0,1,9,1,8,11,8,11,1,8,3,14,3,11,1,16,27,24,6,1,13,0,1,0,1,0,16,0
2,0,1,0,1,1,1,8,11,1,8,13,11,3,14,3,11,16,16,24,24,5,1,13,0,2,0.252,0,7.71,16,0
2,0,0,0,1,2,1,11,11,13,8,8,12,3,14,3,11,16,16,26,24,5,1,13,0,2,0.513,0,1.139,0,0
2,1,1,0,1,1,1,8,11,11,13,12,16,3,14,3,11,16,16,24,24,4,1,13,0,1,0.285,0,6.254,12,0
2,0,0,1,1,10,1,12,11,8,11,16,16,3,14,3,11,8,16,23,24,3,1,13,0,1,0,1,0,16,0
2,0,1,0,1,5,1,8,11,3,3,13,18,3,14,3,11,16,16,27,24,2,1,13,0,1,0,1,0,0,0
3,1,1,0,1,1,7,8,11,16,3,3,13,3,13,16,6,16,16,24,27,12,1,10,0,5,0.363,0,8.481,10,0
3,1,1,0,1,9,7,8,11,3,13,5,1,3,13,16,6,16,16,27,27,11,1,10,0,1,-0.081,0,6.647,13,0
-1,1,0,1,0,1,7,12,11,18,18,16,13,3,13,16,6,16,16,24,27,1,1,10,0,1,0,1,0,13,0
-1,0,0,0,1,1,7,11,11,3,14,3,11,3,13,16,6,16,16,24,27,2,1,10,0,3,1.0,0,1.906,15,0
-1,0,1,0,1,1,7,8,11,11,3,3,3,3,13,16,6,16,16,26,27,2,1,10,0,1,0.674,0,3.593,8,0
1,0,0,0,1,7,1,11,11,3,13,16,6,3,14,3,11,16,16,27,24,2,1,13,0,3,1.0,0,1.906,15,0
1,0,1,0,1,3,1,8,11,6,16,3,16,3,14,3,11,16,16,26,24,1,1,13,0,2,0.252,0,7.71,16,0
-2,0,1,0,1,1,7,8,11,14,13,16,11,3,13,16,6,16,16,24,27,3,1,10,0,1,0,1,0,13,0
-2,1,0,0,1,1,7,11,11,13,11,4,16,3,13,16,6,16,16,24,27,4,1,10,0,2,0.489,0,1.415,0,0
-2,1,1,0,1,3,7,8,11,6,16,11,11,3,13,16,6,16,16,26,27,4,1,10,0,1,0.415,0,1.23,14,0
-2,1,0,0,1,1,7,11,11,8,6,11,1,3,13,16,6,1,16,27,27,5,1,10,0,1,0.693,0,1.579,16,0
-2,1,0,0,1,10,7,11,11,11,8,1,4,3,13,16,6,1,16,27,27,5,1,10,0,3,0.777,0,2.133,16,0
3,0,1,0,1,1,1,8,11,16,3,3,13,3,14,3,11,16,16,24,24,12,1,13,0,5,0.363,0,8.481,10,0
3,0,0,1,1,1,1,12,11,13,3,9,13,3,14,3,11,16,16,29,24,11,1,13,0,1,0,1,0,15,0
3,0,1,0,1,0,1,8,11,13,9,13,13,3,14,3,11,12,16,11,24,10,1,13,0,1,0,1,0,0,0
-1,1,1,0,1,1,1,8,11,14,13,16,11,3,14,3,11,16,16,24,24,1,1,13,0,1,0,1,0,13,0
-1,0,0,0,1,1,1,11,11,13,11,4,16,3,14,3,11,16,16,24,24,2,1,13,0,2,0.489,0,1.415,0,0
-1,0,1,0,1,3,1,8,11,6,16,11,11,3,14,3,11,16,16,26,24,2,1,13,0,2,0.415,0,1.23,14,0
-1,0,0,0,1,1,1,11,11,8,6,11,1,3,14,3,11,1,16,27,24,3,1,13,0,1,0.693,0,1.579,16,0
-1,0,0,0,1,10,1,11,11,11,8,1,4,3,14,3,11,1,16,27,24,3,1,13,0,3,0.777,0,2.133,16,0
-2,0,1,0,1,6,1,8,11,6,18,4,8,3,14,3,11,1,16,27,24,3,1,13,0,2,0.148,0,6.166,8,0
-2,1,1,0,1,1,1,8,11,4,8,1,3,3,14,3,11,1,16,40,24,4,1,13,0,1,0.313,0,2.232,10,0
-2,0,1,0,1,3,1,8,11,3,1,16,13,3,14,3,11,16,16,26,24,5,1,13,0,1,0.151,0,1.432,12,0
0,0,1,0,1,6,2,8,11,6,18,16,6,13,8,12,3,16,12,27,23,3,1,18,0.556,3,0.084,0,5.869,9,0
0,1,1,0,1,1,2,8,11,1,6,12,2,13,8,12,3,16,12,24,23,2,1,18,0.333,4,0.335,0,7.663,12,0
0,0,0,1,1,2,2,12,11,8,1,2,6,13,8,12,3,16,12,27,23,1,1,18,0.278,4,0,1,0,14,0
0,0,1,0,1,5,2,8,11,6,2,13,11,13,8,12,3,16,12,27,23,0,1,18,0.111,2,0.32,0,3.978,13,0
0,0,0,1,1,1,2,12,11,11,13,3,16,13,8,12,3,16,12,24,23,0,1,18,0.056,2,0,1,0,11,0
0,0,0,0,1,5,2,11,11,16,3,3,13,13,8,12,3,3,12,27,23,1,1,18,0.222,1,0.494,0,4.485,0,0
2,0,1,0,1,3,2,8,11,3,3,16,13,13,8,12,3,16,12,26,23,6,1,18,0,1,0.431,0,1.571,12,0
1,0,1,0,1,4,2,8,11,16,3,1,8,13,8,12,3,16,12,27,23,5,1,18,0,1,0.315,0,7.21,9,0
1,0,1,0,1,1,2,8,11,1,8,1,13,13,8,12,3,16,12,24,23,4,1,18,0,4,-0.216,0,4.696,11,0
3,0,0,1,1,2,2,12,11,16,4,8,8,13,8,12,3,8,12,23,23,12,1,18,0,1,0,1,0,16,0
3,1,1,0,1,1,2,8,11,12,16,8,13,13,8,12,3,16,12,24,23,11,1,18,0,1,0.101,0,1.78,15,0
3,0,1,0,1,10,2,8,11,8,12,13,4,13,8,12,3,8,12,23,23,10,1,18,0,1,0,1,0,16,0
3,0,0,0,1,3,2,11,11,16,4,1,3,13,8,12,3,16,12,24,23,10,1,18,0,3,0.707,0,1.412,14,0
3,0,1,0,1,2,2,8,11,1,3,8,1,13,8,12,3,8,12,23,23,9,1,18,0,1,0,1,0,16,0
3,0,1,0,1,6,2,8,11,8,1,1,8,13,8,12,3,16,12,27,23,8,1,18,0,3,0.084,0,5.869,9,0
3,0,1,0,1,6,2,8,11,1,8,9,13,13,8,12,3,8,12,5,23,7,1,18,0,1,-0.263,0,4.811,11,0
-1,0,1,0,1,12,2,8,11,6,18,4,8,13,8,12,3,16,12,27,23,1,1,18,0,1,0.24,0,2.018,10,0
-1,0,1,0,1,1,2,8,11,4,8,3,16,13,8,12,3,16,12,24,23,2,1,18,0,1,0,1,0,15,0
-1,0,1,0,1,2,2,8,11,5,16,8,8,13,8,12,3,8,12,23,23,3,1,18,0,1,0,1,0,14,0
-1,0,1,0,1,1,2,8,11,8,5,8,16,13,8,12,3,16,12,24,23,4,1,18,0,1,0.154,0,5.374,14,0
-1,0,1,0,1,10,2,8,11,8,8,16,13,13,8,12,3,16,12,27,23,5,1,18,0,1,0.256,0,7.381,11,0
-1,1,1,0,1,1,2,8,11,1,16,13,8,13,8,12,3,16,12,24,23,6,1,18,0,1,0,1,0,15,0
-1,1,1,0,1,1,2,8,11,13,8,13,8,13,8,12,3,8,12,11,23,7,1,18,0,1,0,1,0,0,0
-1,1,1,0,1,1,2,8,11,13,8,13,18,13,8,12,3,8,12,11,23,8,1,18,0,1,0,1,0,16,0
-2,1,1,0,1,1,2,8,11,6,4,1,8,13,8,12,3,18,12,32,23,9,1,18,0,1,0,1,0,15,0
-2,0,1,0,1,2,2,8,11,1,8,8,3,13,8,12,3,8,12,23,23,10,1,18,0,1,-0.19,0,4.393,12,0
-2,1,1,0,1,3,2,8,11,8,1,3,9,13,8,12,3,16,12,26,23,11,1,18,0,1,0.304,0,2.764,11,0
-2,0,1,0,1,3,2,8,11,9,3,13,3,13,8,12,3,16,12,27,23,12,1,18,0,2,-0.065,0,3.557,6,0
0,0,1,0,1,2,1,8,11,1,11,2,12,16,4,1,8,16,16,27,24,0,1,12,0.167,1,0.084,0,5.869,9,0
0,0,0,1,1,2,1,12,11,2,8,2,6,16,4,1,8,16,16,27,24,1,1,12,0.333,4,0,1,0,14,0
0,0,1,0,1,3,1,8,11,6,2,13,18,16,4,1,8,16,16,26,24,2,1,12,0.583,5,0.335,0,7.663,12,0
2,0,1,0,1,14,1,8,11,1,9,1,8,16,4,1,8,1,16,27,24,7,1,12,0,1,0.289,0,5.241,10,0
2,0,1,0,1,3,1,8,11,1,8,13,3,16,4,1,8,16,16,26,24,6,1,12,0,5,0.335,0,7.663,12,0
2,1,0,0,1,1,1,11,11,4,3,3,1,16,4,1,8,8,16,40,24,6,1,12,0,1,0.87,0,3.27,0,0
2,0,1,0,1,9,1,8,11,1,13,1,8,16,4,1,8,18,16,32,24,5,1,12,0,5,0.037,0,4.722,12,0
2,0,1,0,1,6,1,8,11,1,8,13,18,16,4,1,8,8,16,27,24,4,1,12,0,2,-0.216,0,4.696,11,0
1,1,1,0,1,1,1,8,11,6,18,4,3,16,4,1,8,16,16,24,24,3,1,12,0,1,0.308,0,2.007,12,0
1,0,1,0,1,9,1,8,11,16,3,3,1,16,4,1,8,16,16,27,24,2,1,12,0,1,0.331,0,2.453,12,0
1,0,1,0,1,2,1,8,11,1,3,13,14,16,4,1,8,16,16,26,24,1,1,12,0,1,0,1,0,14,0
1,0,0,1,1,3,1,12,11,6,14,3,4,16,4,1,8,3,16,40,24,0,1,12,0,4,0,1,0,14,0
3,0,1,0,0,15,1,8,11,18,18,16,3,16,4,1,8,16,16,27,24,10,1,12,0,1,0.01,0,2.749,9,0
3,0,0,1,1,1,1,12,11,3,3,5,12,16,4,1,8,16,16,24,24,9,1,12,0,3,0,1,0,13,0
3,0,0,1,1,1,1,12,11,5,12,13,18,16,4,1,8,12,16,11,24,8,1,12,0,4,0,1,0,14,0
-1,0,1,0,1,8,1,8,11,1,5,8,4,16,4,1,8,8,16,23,24,3,1,12,0,5,0.037,0,4.722,12,0
-1,1,1,0,1,3,1,8,11,8,1,4,3,16,4,1,8,16,16,24,24,4,1,12,0,2,0,1,0,14,0
0,0,1,0,1,2,2,8,11,11,18,9,8,18,18,8,9,9,8,23,23,0,1,25,0.04,1,0,1,0,16,0
0,0,1,0,1,2,2,8,11,9,8,2,4,18,18,8,9,8,8,27,23,1,1,25,0.12,4,-0.065,0,3.557,6,0
0,0,1,0,1,1,2,8,11,1,4,1,8,18,18,8,9,8,8,40,23,2,1,25,0.28,1,-0.19,0,4.393,12,0
0,0,1,0,1,1,2,8,11,1,8,13,3,18,18,8,9,18,8,32,23,3,1,25,0.36,1,0.265,0,2.237,8,0
0,0,1,0,1,3,2,8,11,9,1,5,12,18,18,8,9,16,8,24,23,4,1,25,0.56,6,0.335,0,7.663,12,0
0,0,0,1,1,1,2,12,11,5,8,5,12,18,18,8,9,8,8,11,23,5,1,25,0.64,3,0,1,0,13,0
0,0,0,1,1,1,2,12,11,5,12,4,16,18,18,8,9,8,8,11,23,6,1,25,0.72,4,0,1,0,14,0
0,0,1,0,1,8,2,8,11,1,3,13,18,18,18,8,9,16,8,27,23,7,1,25,0.92,5,0.037,0,4.722,12,0
-2,1,0,0,0,2,1,11,11,18,18,8,9,16,4,1,8,8,16,23,24,5,1,12,0,3,1.0,0,1.906,15,0
-2,0,1,0,1,2,1,8,11,11,18,9,8,16,4,1,8,9,16,23,24,5,1,12,0,1,0,1,0,16,0
-2,0,1,0,1,2,1,8,11,9,8,2,4,16,4,1,8,8,16,27,24,6,1,12,0,5,-0.065,0,3.557,6,0
-2,0,1,0,1,1,1,8,11,1,4,1,8,16,4,1,8,8,16,40,24,7,1,12,0,2,-0.19,0,4.393,12,0
-2,0,1,0,1,1,1,8,11,1,8,13,3,16,4,1,8,18,16,32,24,8,1,12,0,1,0.265,0,2.237,8,0
-2,0,1,0,1,3,1,8,11,9,1,5,12,16,4,1,8,16,16,24,24,9,1,12,0,5,0.335,0,7.663,12,0
-2,0,0,1,1,1,1,12,11,5,8,5,12,16,4,1,8,8,16,11,24,10,1,12,0,3,0,1,0,13,0
-2,0,0,1,1,1,1,12,11,5,12,4,16,16,4,1,8,8,16,11,24,11,1,12,0,4,0,1,0,14,0
-2,0,1,0,1,8,1,8,11,1,3,13,18,16,4,1,8,16,16,27,24,12,1,12,0,5,0.037,0,4.722,12,0
2,1,0,0,1,1,2,11,11,16,4,1,8,18,18,8,9,16,8,24,23,5,1,25,0,3,1.0,0,1.906,15,0
2,0,1,0,1,2,2,8,11,1,11,2,12,18,18,8,9,16,8,27,23,4,1,25,0,1,0.084,0,5.869,9,0
2,0,0,1,1,2,2,12,11,2,8,2,6,18,18,8,9,16,8,27,23,3,1,25,0,4,0,1,0,14,0
2,0,1,0,1,3,2,8,11,6,2,13,18,18,18,8,9,16,8,26,23,2,1,25,0,6,0.335,0,7.663,12,0
1,0,1,0,1,8,2,8,11,1,5,8,4,18,18,8,9,8,8,23,23,1,1,25,0,5,0.037,0,4.722,12,0
1,1,1,0,1,3,2,8,11,8,1,4,3,18,18,8,9,16,8,24,23,0,1,25,0,3,0,1,0,14,0
3,1,1,0,1,1,2,8,11,6,18,4,3,18,18,8,9,16,8,24,23,8,1,25,0,1,0.308,0,2.007,12,0
3,0,1,0,1,9,2,8,11,16,3,3,1,18,18,8,9,16,8,27,23,7,1,25,0,1,0.331,0,2.453,12,0
3,0,1,0,1,2,2,8,11,1,3,13,14,18,18,8,9,16,8,26,23,6,1,25,0,1,0,1,0,14,0
